screen_name,fullname,text,timestamp,following,followers,num_tweets,location,num_likes,id,date_joined,num_days_joined,days_on_twitter,IO_meta_clf,isIO_meta_prob,is_IO,is_IO_prob
kirin43615948,kirin,ภาษีประชาชนต้องมาเสียให้กับอะไรแบบนี้หรอ ตลกสิ้นดี!! #รัฐบาลเตรียมพร้อม pic.twitter.com/pl5p9ZduHM,2020-02-14 02:50:43,236,20,175,“Sometimes you don’t see that,0,1213032897281572864,2020-01-03 01:43:00,54 days 22:17:00.000000000,54,1,0.82940114,1,0.8702518128665696
pepijfern,กรี๊ดดดดดดดดดดดดด!!!!!!,คนๆนี้จะหวังให้เป็นผู้นำดีๆได้ยังไงวะ แค่พื้นฐานมารยาทดีๆยังมีให้ไม่ได้เลย แต่มาถึงจุดนี้แล้วก็ไม่หวังให้เป็นผู้นำที่ดีหรอก แต่หวังให้มึงลาออกอยู่เนี่ย กรรมเวรอะไรของกูวะที่มีผู้นำแบบนี้ #รัฐบาลเตรียมพร้อม https://twitter.com/NoLungNoKaLa/status/1228061991970885632 …,2020-02-14 02:48:25,37,1,4606,-1,1,1219146681607802880,2020-01-19 22:36:00,38 days 01:24:00.000000000,38,1,0.994017,1,0.9618703266360155
ImAQuee59472183,Getcha,#รัฐบาลเตรียมพร้อม #รัฐบาลเฮ็งซวย ควรอ่านนะครับหนังสือเด็กม.3pic.twitter.com/bjJvblevc2,2020-02-14 02:45:16,37,0,78,-1,8,1204280493417435136,2019-12-10 06:03:49,78 days 17:56:11.000000000,78,1,0.98693335,1,0.9590066730288769
DarkDD_PPM,Dark Chocolate,ฉันกำลังนั่งกินข้าวมื้อเช้าอย่างมีความสุข จนกระทั่ง #รัฐบาลเตรียมพร้อม,2020-02-14 02:42:09,46,0,195,-1,0,1209346194427666432,2019-12-24 05:33:12,64 days 18:26:48.000000000,64,1,0.9666858,1,0.9437198385229812
kkOppasarang,อาจุมม่าหน้าปลาทู,"ตัดงบทุกงบ เพิ่มอยู่งบเดียว ""งบทหาร"" พร้อมสุดอะ ! #รัฐบาลเตรียมพร้อม",2020-02-14 02:38:59,43,0,40,-1,3,1221695832937730048,2020-01-27 07:26:12,30 days 16:33:48.000000000,30,1,0.97311753,1,0.9481855771010048
silaamp,คุณคะ?,มันโง่ตั้งแต่มันคิดว่าที่ผ่านมามีคนจ้างดันแท็คด่ารัฐบาล ทั้งๆที่จริงถ้าด่าแล้วได้เงินกูต้องรวยกว่านี้แล้ว เพราะด่าแม่งทุกวัน #รัฐบาลเตรียมพร้อม,2020-02-14 02:38:18,30,3,716,-1,0,1219625121205248000,2020-01-21 06:18:00,36 days 17:42:00.000000000,36,1,0.99407023,1,0.9521282750822427
khunkarma_,ฉันคือ “ประชาชน”,เตรียมพร้อมอะไรน้า....ยุบหรือรัฐซ้อนดีละ #รัฐบาลเตรียมพร้อม,2020-02-14 02:27:50,207,43,1501,ตามป่าตามเขา,0,1208346033358401536,2019-12-21 03:18:00,67 days 20:42:00.000000000,67,1,0.75600594,1,0.7749292232405962
peac_my,MyPeacH,สงสัยจริงๆนะ สลิ่มมันคิดไม่ได้จริงๆเหรอว่าประเทศเรามันแย่เพราะมีผู้นำกิริยาต่ำๆ ไม่มีสติปัญญา และพูดภาษาอังกฤษไม่ได้แบบนี้ ยิ่งดูยิ่งโมโห มองจากดาวอังคารยังเห็นอนาคตประเทศเลยว่าชิบหายแน่นอน!!!!! #รัฐบาลเตรียมพร้อม #ปฏิรูปกองทัพ #ผนงรจตกมhttps://twitter.com/NoLungNoKaLa/status/1228061991970885632 …,2020-02-14 02:23:20,26,0,37,-1,1,1226709442181222400,2020-02-10 03:28:29,16 days 20:31:31.000000000,16,1,0.80919695,1,0.8683777229120705
Pee78092209,rich,ควรจะสนใจในปาฐกถาดีกว่านะครับ #รัฐบาลเตรียมพร้อม,2020-02-14 02:20:42,190,4,493,-1,0,1227765375468572672,2020-02-12 17:24:00,14 days 06:36:00.000000000,14,1,0.9955252,1,0.9533885603218173
nana95220105,nana🐳,อยากให้ระบุเป็นรายบุคคล  คนไหนทำคุณอะไรให้ประเทศ ถ้าเป็นทหารแล้วทำตามหน้าที่  มันคือหน้าที่ต้องทำและรับผิดชอบเหมือนคนทำทั่วไป อย่างมาอ้างบุญคุณประชาชนทำงานมีรายได้ก็เสียภาษี อย่าเอาความดีใส่ต้วฝ่ายเดียว เขาเรียกเห็นแก่ตัว #รัฐบาลเตรียมพร้อม pic.twitter.com/mV1VTn1Oac,2020-02-14 02:12:43,158,0,518,-1,2,1219797138718093312,2020-01-22 01:41:41,35 days 22:18:19.000000000,35,1,0.9968720999999999,1,0.9535387195155925
t_natkittiya,natkittiya,เตรียมลาออก แน่ๆ  เราเชื่อแบบนั้น #รัฐบาลเตรียมพร้อม,2020-02-14 02:11:53,4,0,15,-1,0,2531155326,2014-05-29 00:25:51,2099 days 23:34:09.000000000,2099,1,0.5087430000000001,1,0.3515985965187705
MyHell_04,ลัทธิอีเกิล,"มันเตรียมพร้อมอะไรได้ด้วยหรอ
#รัฐบาลเตรียมพร้อม",2020-02-14 01:56:25,73,4,45,HELL!!!!!!,0,1226422828120961024,2020-02-09 00:29:00,17 days 23:31:00.000000000,17,1,0.7117173000000001,1,0.701535695659627
ArnoDor05073377,Arno Dorian,"ไม่คลั่งไปยิงคนอื่น ก็ ฆ่าตัวตาย

#รัฐบาลเตรียมพร้อม #รัฐบาลเฮงซวยhttps://twitter.com/Thairath_News/status/1228106963743105027 …",2020-02-14 01:47:45,46,5,178,-1,1,1212551680480333824,2020-01-01 17:50:00,56 days 06:10:00.000000000,56,1,0.9834261999999999,1,0.968812677760605
ImBeaut35683392,I'm Beautiful,ทุกวันนี้ประเทศเราถอยหลังไม่ค่อยมีการพัฒนาเลย ไม่ว่าจะพวกการจราจร พวกฝุ่นมลพิษ การปกครอง การดูแลอีก ประเทศชาติบ้านเมืองคงน่าจะเข้าขั้นวิกฤตแล้วอ่ะ ชาวต่างชาติที่เมื่อก่อนเข้ามาเยอะมีรายได้เข้าประเทศเยอะ อีกนิดชาวต่างชาติก็จะลดลงๆ จนไม่เหลือ #รัฐบาลเตรียมพร้อม,2020-02-14 01:36:51,11,1,767,-1,2,1213040836306321408,2020-01-03 02:14:00,54 days 21:46:00.000000000,54,1,0.6380864,1,0.5666640150151164
Taiyangkiet,ตายอย่างเขียด,เฮงซวย ซังกะบ๊วยตั้งแต่เคยมีรัฐบาลมา #รัฐบาลเตรียมพร้อม,2020-02-14 01:36:51,202,13,257,-1,3,1216573999305482240,2020-01-12 20:13:00,45 days 03:47:00.000000000,45,1,0.91595846,1,0.9221969332080565
lullabalala,lulla,เตรียมยุบสภาเถอะ บัยยย #รัฐบาลเตรียมพร้อม,2020-02-14 01:33:41,220,19,2359,-1,1,1215610872011165696,2020-01-10 04:26:00,47 days 19:34:00.000000000,47,1,0.9263710999999999,1,0.9278554803732111
Kongkornjaroon2,PP_jar,ผู้นำประเทศ!!! #รัฐบาลเตรียมพร้อม https://twitter.com/NoLungNoKaLa/status/1228061991970885632 …,2020-02-14 01:31:26,10,1,11,"กรุงเทพมหานคร, ประเทศไทย",3,1107945593018548224,2019-03-19 03:03:00,344 days 20:57:00.000000000,344,0,0.41993883,1,0.3503150095011704
Ssming6,Ssming,"ไปกันใหญ่แล้ว!เพื่อไทยยกฆ่าเด็กหญิงวัย13ทิ้งรถไฟเปรียบกราดยิงโคราช จี้'บิ๊กตู่'ปลด'บิ๊กแดง'พ้นผบ.ทบ.
#รัฐบาลเตรียมพร้อม
http://www.topicza.com/news103255.html?d=14022020&f=86719 …",2020-02-14 01:31:19,40,0,187,-1,2,1206434928885239808,2019-12-16 04:44:45,72 days 19:15:15.000000000,72,1,0.92733425,1,0.9400340362480478
0mFO2FGSID7Xx4f,ket∆×∆,เนี่ยไม่ได้ติดตามเพจ แต่ได้เป็นเเฟนตัวยงเฉยเลย 555  #รัฐบาลเตรียมพร้อม pic.twitter.com/ZT6onQTgH9,2020-02-14 01:27:51,147,2,52,Amphoe Khlong Luang,7,1221244299897004032,2020-01-25 17:32:00,32 days 06:28:00.000000000,32,1,0.9866241,1,0.9571331302861485
wcr787,Home,เอาอะไรมาพร้อมก่อน ตอแหลอีดอก #รัฐบาลเตรียมพร้อม pic.twitter.com/ZproOEZn3A,2020-02-14 01:27:17,69,0,651,-1,4,1216987394563395584,2020-01-14 07:36:31,43 days 16:23:29.000000000,43,1,0.9310742000000001,1,0.9395079868266002
middlewood_97,𝐖𝐨𝐨𝐝,IO คืออะไรก่อน..#รัฐบาลเตรียมพร้อม,2020-02-14 01:25:35,82,2,1360,Iceland,1,1220020484818923520,2020-01-22 08:28:00,35 days 15:32:00.000000000,35,1,0.9380776,1,0.9323604173646272
SUPHAPAM,สงสารตัวเองก่อนนะ,พร้อมอะไร พร้อมลาออกมั้ยอิรัดทะบาล #รัฐบาลเตรียมพร้อม,2020-02-14 01:23:06,74,0,4057,-1,1,1217793518610968576,2020-01-16 12:59:46,41 days 11:00:14.000000000,41,1,0.8378405000000001,1,0.8749757838257042
WTF_1991,จะลงถนน!! ก็มันไม่มีฟุตบาท 👣,พร้อมอะไร เห็นบอกแต่ไม่ต้องรอรัฐบาล ช่วยเหลือตัวเองไปก่อน เคยมีอะไรพร้อมด้วยอ่อ เอ้ยซีบร้าจะรู้ปะวะ เอ้าลืมไปเลาไม่เก่งเหมือน ดช.เร้ด ที่คุยกะหมารู้เรื่อง #รัฐบาลเตรียมพร้อม,2020-02-14 01:09:42,24,3,52,-1,1,1227272466839375872,2020-02-11 08:45:00,15 days 15:15:00.000000000,15,1,0.5698389,1,0.4514568213588165
43QbQBYbV6efLAq,ห้ามสงสัย 🙈 🙉 🙊,รักชาติแต่พัฒนาชาติไม่เป็น พร้อมจะสูบภาษีของรัฐตลอดเวลา พอคนด่าก็ชี้หน้าเขาว่าชังชาติ ตรรกะคนดีย์ ดีแบบ ดีชิบหาย  #รัฐบาลเตรียมพร้อม,2020-02-14 01:08:46,40,2,455,-1,0,1216017533318205440,2020-01-11 07:22:00,46 days 16:38:00.000000000,46,1,0.9964993000000001,1,0.9531973020885924
Epp95XeuzzJkh2Z,ต้นหยง,ผลงานชิ้นเด่นคือขู่ประชาชน #รัฐบาลเตรียมพร้อม pic.twitter.com/0JAoTkjKsa,2020-02-14 01:06:57,36,13,2177,-1,1,1210901072404860928,2019-12-28 04:31:00,60 days 19:29:00.000000000,60,1,0.9412318999999999,1,0.9445428484134007
TiFhceEYYTUx5vh,ภัคคินัย,"ดูคลิปนี้แล้วกลั้นน้ำตาไม่อยู่จริงๆ
#รัฐบาลเตรียมพร้อม #ValentinesDay2020
#ใจสลาย
#พักก่อน
#HappyValentinesDayhttp://www.socialhot24.com/news103274.html?d=14022020&f=87269 …",2020-02-14 01:04:30,73,0,20,"Changwat Lop Buri, Thailand",2,1223079839642468352,2020-01-31 03:05:42,26 days 20:54:18.000000000,26,1,0.7579628,1,0.8246941068720081
Kanykate2,สหายไงหล่ะ 🌈 🤷 🙄 🍓 🎡 🎠 🌸,เข้ามาอ่านแท๊คนึกว่าจะเตรียมพร้อมรื้อระบบขุดรากถอนโคลนกองทัพ ไอ้สันขวาน 5555555  #รัฐบาลเตรียมพร้อม,2020-02-14 00:55:13,238,3,875,အင်းဝ,0,1224688675998461952,2020-02-04 05:38:00,22 days 18:22:00.000000000,22,1,0.9816456,1,0.9518310809371937
ArnoDor05073377,Arno Dorian,"ไอโอของรัฐบาลทหารเห็นแล้วสลด

#รัฐบาลเตรียมพร้อม #รัฐบาลเฮงซวยhttps://twitter.com/newman1190/status/1227981470578270213 …",2020-02-14 00:47:51,46,5,178,-1,0,1212551680480333824,2020-01-01 17:50:00,56 days 06:10:00.000000000,56,1,0.9834261999999999,1,0.9677403008851535
howtojeabxnon,น.,ประชาชนก็เตรียมพร้อมค่ะท่าน พร้อมเตรียมงานศพ #รัฐบาลเตรียมพร้อม,2020-02-14 00:47:04,25,1,168,อยากมีเเฟนชื่อนนท์,1,1223576774736396288,2020-02-01 04:00:00,25 days 20:00:00.000000000,25,1,0.8124146,1,0.8423961379934779
mig_dm,MigDM,เตรียมพร้อมเหี้ยไรหละ อยากจะ IO มาก สมใจยัง ถ้าพวกมึงรักชาติจริง ควรเลิกทำเรื่องโง่ๆ แล้วพร้อมใจกันลาออกไปซะ #รัฐบาลเฮงซวย #รัฐบาลเตรียมพร้อม,2020-02-14 00:46:52,26,5,18,-1,4,1204962940517961728,2019-12-11 19:15:00,77 days 04:45:00.000000000,77,1,0.58135724,1,0.46774874643098063
